company_id,industry,country,year,ai_adoption_level,ai_investment_usd,automation_rate,cost_savings,revenue_impact,productivity_gain,employee_ai_training_hours,ai_maturity_score,deployment_count
CORP-00782,Healthcare,China,2032,1.0,10034366,0.6882,3504507,5392269,0.7324,144.4,9.19,43
CORP-03691,Telecom,Canada,2023,0.0926,1043592,0.0591,83889,-36038,0.051,5.5,4.29,16
CORP-03491,Technology,United Kingdom,2029,0.5957,6724484,0.5815,4602391,4251560,0.509,107.4,7.55,35
CORP-00667,Logistics,United States,2021,0.5122,3363348,0.4996,1169137,1794848,0.4621,105.5,5.49,18
CORP-03168,Technology,India,2018,0.1924,3504681,0.1751,997831,1273328,0.1284,31.8,3.36,10
CORP-06616,Financial Services,France,2024,0.3289,5054186,0.2553,1482983,2008373,0.1985,44.0,5.46,19
CORP-03971,Manufacturing,United Kingdom,2017,0.0668,1542188,0.0893,228568,221766,0.0897,6.8,4.05,14
CORP-02312,Healthcare,China,2025,0.4219,5263271,0.2383,1057643,1737120,0.2928,62.5,5.33,19
CORP-01052,Healthcare,Germany,2023,0.5338,7514294,0.3199,2776486,4046929,0.2892,74.8,6.38,24
CORP-05095,Technology,United States,2023,0.5031,8680396,0.4581,3883745,2459951,0.3755,69.6,5.72,21
CORP-02718,Technology,China,2019,0.2778,4110925,0.2382,1025719,1410587,0.2142,52.4,3.39,12
CORP-00598,Technology,United States,2017,0.1112,2435217,0.0603,663525,1018395,0.0976,21.9,2.97,9
CORP-00936,Financial Services,Brazil,2016,0.1042,1405687,0.1006,199295,194200,0.1512,13.7,2.74,10
CORP-03475,Retail,South Korea,2028,0.7977,2451900,0.5999,715630,1493214,0.5686,108.4,7.74,34
CORP-05881,Manufacturing,Netherlands,2035,0.7882,4581611,0.7806,1286682,1072562,0.6684,108.9,8.21,42
CORP-03820,Financial Services,France,2031,0.6553,3855042,0.5005,1505273,1801821,0.4943,78.9,7.25,36
CORP-02871,Healthcare,China,2026,0.5985,5481921,0.4217,1351157,2135877,0.3875,79.3,6.58,30
CORP-07919,Logistics,Netherlands,2017,0.431,4791746,0.3865,1097100,5125917,0.3575,56.9,4.67,13
CORP-05011,Retail,China,2033,0.7346,2807060,0.5766,959073,2352284,0.5336,110.0,9.18,45
CORP-02133,Logistics,China,2024,0.3365,3393156,0.321,813159,683695,0.2541,65.1,5.05,21
CORP-06362,Manufacturing,Germany,2030,0.8824,6432326,0.8476,3759670,4151243,0.8029,136.5,8.51,37
CORP-00286,Technology,Japan,2022,0.5521,4853873,0.5074,3086986,789107,0.4958,78.1,6.13,22
CORP-00997,Agriculture,China,2035,0.8111,2406456,0.658,1067194,643425,0.6887,108.6,9.08,47
CORP-07650,Retail,United Kingdom,2028,0.6464,5383291,0.5227,1560881,3634061,0.4516,114.5,7.06,31
CORP-00493,Financial Services,China,2034,0.8209,14862243,0.6162,3809110,3907556,0.5901,122.8,9.15,44
CORP-07133,Financial Services,India,2026,0.3862,4003235,0.3168,1653441,739669,0.2799,50.5,5.15,19
CORP-03484,Energy,United States,2028,0.3329,6165493,0.3282,1165714,964399,0.2154,56.6,6.77,29
CORP-01896,Telecom,Brazil,2015,0.2722,1839380,0.1703,407607,303590,0.1252,35.4,3.59,9
CORP-07857,Healthcare,United Kingdom,2030,0.7325,6595088,0.4305,2011322,5734087,0.5058,95.1,8.1,38
CORP-01062,Manufacturing,India,2029,0.4369,1724701,0.4955,545870,458344,0.4424,55.6,5.58,26
CORP-00869,Telecom,Singapore,2035,0.4414,4974704,0.3233,1361418,1404363,0.4239,90.8,7.28,39
CORP-06110,Financial Services,India,2033,0.9114,6827746,0.8237,4905013,5083784,0.6597,127.6,8.86,44
CORP-05737,Telecom,United States,2029,0.3798,3611831,0.3036,1812806,1387151,0.2699,58.0,6.24,30
CORP-04753,Logistics,Sweden,2020,0.3167,2528833,0.3303,557584,428855,0.2987,50.0,4.43,15
CORP-06522,Technology,United States,2032,0.6893,8185749,0.5482,4628372,4630453,0.5628,102.6,7.92,40
CORP-02237,Manufacturing,Japan,2034,0.8135,4092931,0.7916,1299399,1465798,0.66,95.2,8.55,45
CORP-00555,Healthcare,United States,2027,0.8765,6831302,0.5826,1837238,3164952,0.615,130.6,8.17,34
CORP-02627,Manufacturing,United States,2032,0.724,4059799,0.7235,1567356,1664195,0.5866,120.0,9.96,47
CORP-07162,Logistics,United States,2019,0.4456,3486149,0.3998,933086,1868937,0.3979,83.8,4.92,15
CORP-04345,Manufacturing,Japan,2019,0.3828,1943691,0.421,566719,558801,0.3503,46.9,5.01,16
CORP-04855,Agriculture,United States,2018,0.1945,678786,0.1075,121121,82655,0.089,31.5,3.99,14
CORP-04336,Healthcare,United States,2030,0.9572,13086036,0.5533,3938806,6542722,0.6145,150.2,8.59,38
CORP-04294,Healthcare,United States,2022,0.6123,8946786,0.3754,1860581,3422766,0.4011,91.7,6.4,22
CORP-05435,Telecom,Canada,2017,0.2792,3647147,0.3178,757870,867857,0.2488,45.6,4.81,14
CORP-06053,Healthcare,Japan,2035,1.0,3705781,0.6314,1422447,1669175,0.6052,123.6,9.41,51
CORP-06229,Financial Services,Germany,2016,0.4103,7621465,0.3347,1586008,2961973,0.3132,52.4,4.2,11
CORP-04206,Technology,Germany,2031,0.7944,8937633,0.6475,5838609,5486232,0.5799,118.5,8.58,42
CORP-06211,Energy,China,2019,0.1868,2352496,0.245,521461,307814,0.1202,8.4,4.16,12
CORP-05438,Healthcare,United States,2028,0.8137,6360105,0.5483,2902857,3263063,0.5711,122.7,7.23,32
CORP-07260,Healthcare,Japan,2026,0.6348,5055977,0.4312,2467008,957185,0.4349,94.0,6.57,26
CORP-01115,Technology,United States,2020,0.3222,5259438,0.276,3503630,1668199,0.2231,65.2,4.23,16
CORP-07659,Manufacturing,South Korea,2020,0.3729,1843070,0.3611,576921,819242,0.2958,62.4,4.61,18
CORP-02312,Technology,United Kingdom,2034,0.7476,5759056,0.6615,4491621,4501576,0.6409,116.9,8.94,45
CORP-07735,Logistics,China,2021,0.4818,2119382,0.4994,987818,505588,0.3621,56.4,5.69,21
CORP-01609,Retail,France,2026,0.5701,2109665,0.4341,1206062,1747415,0.421,90.0,5.61,22
CORP-00166,Financial Services,United States,2029,0.8462,14961601,0.7192,8796425,4472471,0.5718,144.7,8.92,40
CORP-01796,Technology,Brazil,2028,0.4928,3830147,0.4184,1468953,2689561,0.3433,29.0,6.72,27
CORP-03124,Manufacturing,United States,2015,0.2831,2787836,0.2778,690412,656298,0.2083,36.2,4.63,13
CORP-01490,Manufacturing,Australia,2020,0.3539,2527587,0.3882,730937,514436,0.3462,41.4,4.5,18
CORP-04019,Healthcare,China,2034,0.9142,6622749,0.6419,2720394,3784867,0.6275,119.2,8.77,42
CORP-01002,Technology,United States,2016,0.148,4161045,0.0914,1308438,2844643,0.1473,5.7,4.27,11
CORP-04825,Agriculture,South Korea,2031,0.5651,1127035,0.4361,204789,289122,0.4275,81.3,7.54,33
CORP-07676,Healthcare,Australia,2035,0.9424,5845870,0.5805,4193226,2487972,0.5071,119.5,9.5,50
CORP-06270,Telecom,Brazil,2027,0.4784,2244443,0.3098,615123,1621535,0.3105,55.6,5.63,25
CORP-04916,Technology,China,2017,0.2408,2196579,0.1755,807334,1117921,0.1693,18.6,3.97,10
CORP-05294,Manufacturing,India,2018,0.2437,2029973,0.2489,481756,378335,0.2336,42.9,3.16,11
CORP-04612,Logistics,Germany,2024,0.3233,1728446,0.2821,449357,1192551,0.2593,28.0,5.06,19
CORP-07804,Retail,China,2016,0.3401,2827168,0.2591,1021582,581419,0.2238,50.4,3.6,10
CORP-07043,Energy,France,2025,0.2823,1784455,0.2257,479352,302177,0.1361,26.8,5.12,19
CORP-07532,Healthcare,Singapore,2022,0.5326,8340369,0.3393,2028297,1997723,0.3421,97.4,6.6,25
CORP-04625,Financial Services,Singapore,2031,0.8788,9546278,0.7301,4006761,7627323,0.6224,120.2,8.08,38
CORP-06458,Technology,South Korea,2029,0.6298,4117296,0.5708,3985399,5465866,0.4753,99.5,6.93,33
CORP-02805,Manufacturing,China,2017,0.0919,1013378,0.0866,244068,107557,0.0562,19.1,2.61,11
CORP-00132,Manufacturing,United Kingdom,2019,0.3061,1896947,0.2793,363460,675189,0.2681,41.5,4.68,20
CORP-05667,Financial Services,Germany,2015,0.259,6409959,0.2051,1946980,1800425,0.188,43.0,4.05,10
CORP-01480,Technology,India,2033,0.5776,4953271,0.3946,1635213,1510619,0.4224,60.0,7.47,38
CORP-02706,Healthcare,United States,2016,0.1562,3024728,0.048,602740,-204004,0.1273,26.4,3.72,9
CORP-03311,Energy,United Kingdom,2025,0.4909,4293623,0.4673,1211904,1797550,0.3867,77.3,5.71,22
CORP-03370,Retail,China,2031,0.9247,3195007,0.6228,2060041,1206953,0.6347,123.8,9.48,44
CORP-01117,Telecom,Japan,2015,0.1937,1664618,0.1207,387491,693920,0.1298,19.0,2.92,8
CORP-07700,Energy,Australia,2015,0.2293,2142102,0.1534,436256,564202,0.1087,17.5,3.76,13
CORP-05427,Financial Services,Japan,2022,0.6813,8890575,0.5548,3962869,4645847,0.4931,85.9,5.7,24
CORP-06676,Financial Services,France,2019,0.2019,4450352,0.1237,1673809,1248973,0.112,48.3,3.23,12
CORP-04086,Manufacturing,Singapore,2034,0.7813,7567611,0.7765,3377140,4265888,0.5926,126.3,8.57,44
CORP-04759,Healthcare,South Korea,2020,0.1512,2232694,0.1831,371883,371165,0.1946,19.8,4.63,15
CORP-00909,Retail,Brazil,2024,0.6109,2130541,0.4452,556945,543945,0.3885,65.1,5.41,19
CORP-01852,Technology,United States,2018,0.1229,3995474,0.1385,1163819,913458,0.1317,3.8,3.64,12
CORP-00797,Telecom,China,2031,0.4681,4065564,0.3725,1099169,2536108,0.3971,77.6,6.13,29
CORP-03192,Financial Services,United Kingdom,2032,1.0,18948506,0.878,12049176,6271626,0.732,151.5,9.11,45
CORP-05192,Financial Services,France,2016,0.1979,8681772,0.2257,1859167,1026853,0.1995,25.9,3.85,10
CORP-07572,Technology,India,2019,0.2727,2138477,0.191,601597,1372484,0.1071,40.8,3.48,10
CORP-02057,Manufacturing,France,2017,0.3829,5501631,0.4372,1222525,2212527,0.3419,31.7,4.82,14
CORP-05957,Education,Germany,2032,0.9205,1355773,0.4292,254477,699326,0.4823,140.2,8.84,41
CORP-00714,Healthcare,China,2030,0.8026,9016335,0.5932,3183388,2229192,0.5138,112.0,7.9,37
CORP-06506,Agriculture,China,2031,0.8094,2317681,0.6882,777318,1313633,0.6326,107.6,8.59,40
CORP-04035,Healthcare,Germany,2030,0.5822,5816879,0.4484,2253208,2774612,0.3672,94.2,6.8,31
CORP-07089,Telecom,France,2025,0.7471,7449023,0.5661,2135918,6231241,0.5005,108.4,7.41,30
CORP-03093,Retail,United States,2026,0.4649,4216139,0.417,2437297,875090,0.3025,92.1,6.78,28
CORP-06518,Retail,China,2018,0.3128,1792063,0.1847,643319,625899,0.193,32.7,4.82,14
CORP-00090,Agriculture,United States,2018,0.0148,467868,0.076,44072,50583,0.0212,13.6,4.52,15
CORP-06357,Logistics,China,2026,0.3267,1440118,0.3026,299918,599203,0.2705,44.5,5.3,21
CORP-00147,Technology,France,2027,0.6157,3139644,0.5157,1319572,1512963,0.4958,80.1,6.15,26
CORP-02183,Retail,Singapore,2018,0.2772,2273656,0.1619,366914,-770224,0.1559,51.5,4.37,13
CORP-03336,Financial Services,Sweden,2035,1.0,15765931,0.8199,16153157,6135310,0.7627,131.4,9.17,46
CORP-01276,Financial Services,United Kingdom,2024,0.2487,4828243,0.2521,1576327,1361658,0.1821,35.6,5.16,20
CORP-05012,Telecom,India,2030,0.8854,4030551,0.7182,3286732,2392495,0.6454,92.3,8.19,38
CORP-02367,Telecom,Japan,2032,0.8313,3414535,0.6115,1430916,2531274,0.6215,120.7,9.12,44
CORP-02095,Financial Services,Canada,2024,0.4873,8412041,0.4094,2518574,-1042096,0.3362,69.6,6.33,23
CORP-05351,Telecom,China,2034,0.799,6604737,0.5517,1782085,2814288,0.5438,118.2,9.15,45
CORP-06544,Healthcare,France,2018,0.3985,2726767,0.317,842544,761074,0.3523,61.2,5.07,16
CORP-05117,Technology,United States,2028,0.4556,7055211,0.4067,3205122,5506270,0.3757,52.7,5.67,26
CORP-03618,Manufacturing,South Korea,2017,0.4964,2556405,0.4491,1066544,984607,0.3062,52.4,5.31,14
CORP-07253,Technology,India,2027,0.6827,6211218,0.5744,5359130,4402619,0.4434,94.0,7.34,31
CORP-01285,Logistics,China,2032,0.9005,2399229,0.8831,1378571,1617257,0.716,125.6,8.48,40
CORP-00663,Healthcare,Sweden,2015,0.01,1657498,0.0425,409711,100692,0.0408,5.1,2.69,9
CORP-07067,Technology,South Korea,2030,0.3699,6319057,0.2434,2434894,1782670,0.2688,44.2,6.72,33
CORP-00570,Healthcare,China,2025,0.5013,4164051,0.3993,996652,1614285,0.3776,66.8,6.17,26
CORP-04449,Telecom,United States,2020,0.319,2260534,0.2662,689093,873175,0.3106,69.0,4.78,17
CORP-06253,Technology,UAE,2031,0.4085,4257469,0.2786,2409105,1373797,0.2454,40.1,5.82,27
CORP-02789,Retail,China,2025,0.3566,5335649,0.3377,1499821,-177214,0.3328,68.9,6.06,25
CORP-06164,Manufacturing,Australia,2030,0.7046,2553212,0.7192,492273,537411,0.587,105.8,7.96,36
CORP-04672,Telecom,UAE,2028,0.5324,3703975,0.391,1603509,1616382,0.354,39.7,6.46,27
CORP-02865,Healthcare,Singapore,2021,0.6341,5208769,0.3449,1175512,5018130,0.3356,89.6,5.95,24
CORP-01761,Technology,Germany,2022,0.1918,3038331,0.1801,1075435,579637,0.0974,39.4,4.62,18
CORP-01323,Telecom,Australia,2034,0.9284,7099064,0.7564,2299566,4835322,0.6641,131.7,9.06,47
CORP-05833,Manufacturing,Japan,2028,0.8231,6784857,0.8536,3361275,3205701,0.7664,113.3,7.66,34
CORP-01137,Financial Services,South Korea,2034,1.0,7608885,0.8752,3937609,7486146,0.7661,119.7,8.91,44
CORP-05029,Technology,Brazil,2020,0.319,3053740,0.2936,959213,310524,0.3152,8.8,4.34,15
CORP-03452,Telecom,Canada,2019,0.141,1096227,0.1831,206393,143641,0.0973,15.3,3.66,13
CORP-03995,Financial Services,United States,2024,0.3253,7128946,0.2443,1885282,2066407,0.226,54.1,5.29,20
CORP-00402,Technology,Netherlands,2018,0.4615,3875582,0.4329,1784434,757847,0.3255,59.2,5.16,18
CORP-04480,Telecom,South Korea,2035,0.7741,6672184,0.6195,4597814,2831549,0.6309,94.2,7.42,37
CORP-01645,Telecom,Germany,2017,0.2402,2508988,0.2298,510629,392703,0.1345,18.8,4.26,12
CORP-06616,Manufacturing,United States,2020,0.3819,5354847,0.3615,1365365,1353084,0.3934,74.9,6.12,22
CORP-02091,Retail,Japan,2024,0.6276,3140724,0.4037,880682,1863607,0.4217,71.4,6.72,25
CORP-05627,Healthcare,United Kingdom,2016,0.2081,2010002,0.1189,222112,264950,0.1492,24.5,3.18,11
CORP-00530,Logistics,China,2026,0.3937,2154247,0.3882,439461,321238,0.39,50.7,5.95,25
CORP-00150,Healthcare,United States,2023,0.5233,8366174,0.3043,3169782,2316391,0.2833,92.0,5.69,21
CORP-04094,Manufacturing,United States,2030,0.6641,4357804,0.671,1243379,1028890,0.5906,113.4,7.46,33
CORP-06906,Education,China,2015,0.1884,286403,0.0709,48472,43012,0.1292,40.8,2.86,8
CORP-06443,Healthcare,United Kingdom,2025,0.5953,5369059,0.4606,3080403,1989436,0.3971,81.2,6.62,25
CORP-07547,Retail,United States,2034,0.987,2941240,0.7089,1253716,1982531,0.6368,158.1,10.0,54
CORP-01918,Manufacturing,Japan,2015,0.01,890169,0.0,84155,53559,0.0826,1.0,3.83,12
CORP-04734,Logistics,China,2018,0.3493,1314502,0.3236,298937,287206,0.248,36.7,3.96,13
CORP-04842,Telecom,Australia,2028,0.6938,4798668,0.5364,2658093,1167430,0.4522,96.4,7.66,33
CORP-00320,Technology,United States,2027,0.7057,6830515,0.5562,3549991,5016953,0.5217,128.6,7.84,34
CORP-06210,Technology,United States,2032,0.4495,4002959,0.3221,1191757,1309626,0.29,61.5,6.72,33
CORP-05358,Technology,China,2015,0.3898,7954349,0.3252,2769422,1838333,0.2775,58.0,4.5,12
CORP-07423,Healthcare,China,2019,0.4469,7246689,0.2669,1105690,4246860,0.2964,71.5,4.82,14
CORP-00193,Manufacturing,South Korea,2016,0.1904,1947878,0.1512,335001,250880,0.0688,22.6,3.24,12
CORP-00958,Manufacturing,United States,2020,0.3955,6283870,0.3538,1397548,1618839,0.3684,55.9,4.77,16
CORP-01446,Retail,United Kingdom,2033,0.7459,2700970,0.4631,1121080,2328065,0.4783,123.5,8.16,39
CORP-04439,Healthcare,Brazil,2019,0.0647,932578,0.0538,237253,117245,0.1086,12.0,3.06,13
CORP-05420,Energy,South Korea,2027,0.6821,4958358,0.628,1342973,2055086,0.5824,92.8,7.36,34
CORP-03987,Energy,United States,2033,0.4325,7636515,0.4861,1618795,2298868,0.3612,75.0,7.07,36
CORP-03012,Financial Services,Japan,2020,0.3815,4045271,0.25,2041170,985651,0.2488,30.7,5.25,17
CORP-00977,Retail,Sweden,2028,0.6564,3360918,0.4724,1521132,1127467,0.467,97.3,6.42,26
CORP-03608,Telecom,Canada,2027,0.7682,4616823,0.5873,2470041,3170163,0.4845,120.3,7.4,32
CORP-05895,Retail,United States,2023,0.4328,1783947,0.3375,553407,1832128,0.2778,68.0,5.84,20
CORP-03720,Education,Netherlands,2020,0.4338,820968,0.2466,139069,146161,0.2523,63.7,5.92,20
CORP-02310,Education,Canada,2022,0.143,494096,0.1217,70941,72651,0.1498,20.4,4.19,16
CORP-06461,Healthcare,Germany,2033,0.8395,3622917,0.5277,798165,1678958,0.5122,123.3,8.82,44
CORP-06480,Technology,Japan,2032,0.6658,7456505,0.5832,5057407,9921228,0.5071,94.5,7.04,33
CORP-00668,Logistics,China,2034,0.7115,3007752,0.6637,944490,875357,0.5679,101.7,8.33,40
CORP-06301,Technology,Germany,2019,0.3126,2786348,0.2073,851453,1176327,0.2356,43.8,4.6,15
CORP-00151,Logistics,United States,2026,0.6962,8483034,0.678,4538785,3282673,0.6181,126.6,6.97,28
CORP-06420,Financial Services,France,2034,0.9542,14958228,0.7646,6953073,14814246,0.6888,123.9,9.32,47
CORP-02985,Logistics,United Kingdom,2021,0.6885,4056753,0.6768,2427531,1085119,0.5844,108.5,6.73,23
CORP-06298,Technology,China,2031,0.5097,6101808,0.4155,3072994,4894937,0.3503,81.6,7.73,41
CORP-00782,Financial Services,Canada,2018,0.4809,7914655,0.4379,2690480,6661920,0.3882,55.4,4.78,13
CORP-06613,Logistics,Singapore,2032,0.8445,7139397,0.8138,3753270,-2026902,0.7834,128.5,9.63,47
CORP-07536,Financial Services,Japan,2027,0.7017,14238895,0.5142,4271322,5297123,0.505,98.8,7.16,29
CORP-05596,Financial Services,India,2033,0.61,7008622,0.5403,4578459,4022585,0.4806,69.0,7.77,39
CORP-04868,Healthcare,United States,2017,0.4215,5575362,0.2954,1429923,1377412,0.2263,68.8,5.05,14
CORP-02229,Retail,Brazil,2032,0.7887,2744664,0.6103,1931953,3345901,0.4923,63.6,7.83,37
CORP-00627,Technology,United States,2023,0.3024,4968133,0.2837,2119427,4504737,0.2573,57.6,5.13,18
CORP-07368,Retail,Singapore,2016,0.01,807648,0.0084,86862,-16503,0.0349,1.0,2.57,9
CORP-06192,Healthcare,United States,2031,0.7849,10346405,0.4754,3482086,4830370,0.4548,128.6,8.18,37
CORP-02584,Logistics,Brazil,2016,0.01,442035,0.0,48010,23833,0.1053,1.0,2.6,6
CORP-01407,Retail,United States,2035,0.7693,4281091,0.5695,2790056,2373565,0.5636,130.6,9.42,52
CORP-06910,Healthcare,United States,2020,0.3214,3549507,0.2173,1040781,1708872,0.2001,37.6,5.59,18
CORP-03902,Telecom,Canada,2023,0.3627,2850174,0.2143,714369,1163126,0.2102,54.8,4.74,18
CORP-01661,Retail,Australia,2018,0.4229,1811450,0.3305,459505,543772,0.2783,47.6,5.27,18
CORP-01339,Financial Services,United Kingdom,2031,0.787,5968398,0.6629,2028820,1710921,0.5765,109.7,8.5,38
CORP-04971,Technology,Germany,2033,0.5567,4290048,0.4687,3290506,4235025,0.4236,76.2,7.95,40
CORP-04329,Technology,United States,2015,0.1033,2835497,0.0978,896171,586556,0.0154,25.4,2.88,7
CORP-07951,Manufacturing,Japan,2024,0.5308,3203748,0.5398,1101336,571732,0.4785,73.3,6.17,22
CORP-02541,Logistics,United States,2019,0.2672,3331263,0.2871,604369,944760,0.1594,45.7,4.68,15
CORP-03536,Manufacturing,United States,2017,0.0912,1189776,0.1447,245990,135620,0.0702,6.5,4.11,12
CORP-04551,Education,China,2035,1.0,1978108,0.5614,500588,1088970,0.6216,147.4,9.83,50
CORP-02171,Retail,Sweden,2024,0.3303,2036243,0.2422,794904,894689,0.2622,50.8,4.69,20
CORP-04767,Manufacturing,Singapore,2026,0.2362,1831626,0.2819,408477,208761,0.1889,20.3,5.21,24
CORP-03495,Logistics,China,2022,0.3472,2104795,0.3014,426991,1205748,0.3291,38.9,5.18,19
CORP-05815,Telecom,United Kingdom,2019,0.1872,3779251,0.0769,442935,544456,0.1438,32.3,4.5,15
CORP-06628,Financial Services,Germany,2020,0.3726,3393431,0.3056,855313,2247798,0.1949,46.2,4.84,19
CORP-03796,Financial Services,France,2023,0.3188,8181204,0.2911,3178329,1861021,0.3003,35.9,4.51,15
CORP-04660,Telecom,China,2015,0.3614,5590630,0.254,1139391,1791361,0.2792,46.8,4.3,11
CORP-06448,Healthcare,United States,2022,0.3374,2936470,0.1972,787505,1118620,0.2145,54.9,5.0,20
CORP-04454,Healthcare,China,2035,0.8562,6045990,0.5737,2148693,3167857,0.5551,99.0,8.16,42
CORP-06625,Telecom,United States,2032,0.6301,6206459,0.547,2557982,2097890,0.4958,111.5,7.97,40
CORP-03835,Manufacturing,Brazil,2023,0.3187,1974074,0.2793,270466,360270,0.2158,43.5,4.19,17
CORP-01219,Telecom,Germany,2022,0.3683,3927924,0.3409,1029885,1947024,0.2924,40.2,4.54,17
CORP-01126,Agriculture,United States,2034,1.0,1593911,0.9273,249202,928958,0.7897,162.4,10.0,49
CORP-07669,Manufacturing,Australia,2023,0.3512,1705396,0.3383,563652,380860,0.2306,31.9,4.77,17
CORP-03301,Retail,Japan,2016,0.305,1863916,0.1926,719228,979561,0.1649,45.0,3.79,9
CORP-04801,Technology,United States,2022,0.3038,6053481,0.2637,3900624,2874460,0.2508,48.5,5.16,20
CORP-07395,Healthcare,United States,2030,0.5677,4154294,0.369,1857989,1316653,0.3807,111.3,7.26,32
CORP-03749,Retail,United States,2034,1.0,3798564,0.7674,3995750,3277509,0.8262,178.6,9.34,48
CORP-02191,Healthcare,France,2017,0.1211,1820643,0.105,423909,265497,0.0894,28.9,2.95,11
CORP-02967,Retail,United Kingdom,2030,0.9894,2493261,0.8018,1233786,830234,0.8023,158.4,9.17,40
CORP-01737,Healthcare,China,2019,0.309,3310403,0.2464,895327,716533,0.2063,56.0,4.92,17
CORP-00345,Energy,China,2015,0.219,2786153,0.1356,411962,478268,0.201,32.7,3.47,11
CORP-06800,Healthcare,China,2034,0.7577,5146090,0.5246,1532671,1828814,0.5381,110.6,8.35,43
CORP-06651,Technology,Australia,2018,0.2608,2655727,0.211,1061650,-215434,0.1722,42.6,3.2,12
CORP-04112,Technology,China,2024,0.5034,9012042,0.4649,7474499,15608685,0.4754,73.0,5.97,24
CORP-05057,Retail,United States,2018,0.5128,4465072,0.3599,2087953,2167787,0.3559,95.6,5.86,21
CORP-03610,Healthcare,China,2015,0.3368,2620840,0.2671,749855,608341,0.2458,49.2,3.54,14
CORP-02159,Financial Services,Germany,2033,0.97,14844731,0.8623,7811738,10173899,0.8481,150.7,9.99,50
CORP-01897,Healthcare,Australia,2025,0.3391,2390361,0.2798,516137,758734,0.2885,35.0,5.37,21
CORP-04803,Education,United Kingdom,2019,0.1942,310148,0.0281,24891,23221,-0.0009,31.4,3.88,15
CORP-07547,Retail,United States,2031,1.0,7008913,0.763,3137809,6066256,0.7164,164.9,9.68,44
CORP-02130,Energy,Netherlands,2024,0.4768,2475135,0.4129,525769,823064,0.4092,66.5,5.97,21
CORP-04830,Retail,United States,2035,1.0,7347629,0.7342,4925513,10565615,0.7638,172.9,9.96,53
CORP-07184,Energy,Canada,2027,0.9029,9097354,0.7909,4666461,3994700,0.7201,133.3,8.01,34
CORP-04372,Technology,United States,2035,0.9856,13316016,0.7986,7452080,20027673,0.6773,149.3,9.66,49
CORP-00604,Manufacturing,Japan,2020,0.1404,3181269,0.1095,317569,629347,0.1544,25.3,2.9,13
